사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022040700100143,2022년 4월 7일 10시,목요일,전라북도 전주시 완산구 다가동3가,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,승용,남,19세,경상
2022040700100239,2022년 4월 7일 13시,목요일,전라북도 전주시 덕진구 금암동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,80세,상해없음,보행자,여,29세,경상
2022040700100284,2022년 4월 7일 15시,목요일,전라북도 전주시 덕진구 송천동2가,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,승용,남,54세,경상
2022040700100318,2022년 4월 7일 16시,목요일,전라북도 전주시 완산구 효자동2가,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,62세,상해없음,승용,남,20세,경상
2022040800100288,2022년 4월 8일 14시,금요일,전라북도 전주시 완산구 서신동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,64세,상해없음,승용,여,24세,경상
2022040800100546,2022년 4월 8일 19시,금요일,전라북도 전주시 완산구 효자동2가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,51세,상해없음,승용,여,53세,경상
2022040900100075,2022년 4월 9일 07시,토요일,전라북도 전주시 덕진구 인후동1가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,화물,남,61세,경상
2022040900100169,2022년 4월 9일 11시,토요일,전라북도 전주시 완산구 서서학동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,62세,상해없음,보행자,여,79세,경상
2022040900100255,2022년 4월 9일 13시,토요일,전라북도 전주시 덕진구 덕진동1가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,52세,상해없음,승용,남,38세,경상
2022040900100304,2022년 4월 9일 14시,토요일,전라북도 전주시 덕진구 여의동2가,중상사고,0,1,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,30세,상해없음,승용,남,32세,중상
2022040900100352,2022년 4월 9일 15시,토요일,전라북도 전주시 완산구 서신동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,여,62세,경상
2022041000100026,2022년 4월 10일 01시,일요일,전라북도 전주시 덕진구 덕진동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,31세,경상
2022041000100174,2022년 4월 10일 13시,일요일,전라북도 전주시 덕진구 반월동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,47세,상해없음,승용,남,30세,경상
2022041000100217,2022년 4월 10일 14시,일요일,전라북도 전주시 덕진구 송천동1가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,50세,상해없음,승용,남,28세,경상
2022041000100247,2022년 4월 10일 15시,일요일,전라북도 전주시 완산구 효자동2가,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,화물,남,50세,경상
2022041000100286,2022년 4월 10일 16시,일요일,전라북도 전주시 완산구 효자동1가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,71세,상해없음,승용,남,76세,경상
2022041000100366,2022년 4월 10일 19시,일요일,전라북도 전주시 덕진구 덕진동2가,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,이륜,남,22세,경상
2022041000100393,2022년 4월 10일 20시,일요일,전라북도 전주시 덕진구 우아동2가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,여,33세,경상
2022041100100007,2022년 4월 11일 00시,월요일,전라북도 전주시 완산구 고사동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,25세,상해없음,승용,남,64세,경상
2022041100100095,2022년 4월 11일 08시,월요일,전라북도 전주시 완산구 서신동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,48세,상해없음,보행자,여,31세,중상
2022041100100139,2022년 4월 11일 09시,월요일,전라북도 전주시 덕진구 우아동3가,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,승용,남,67세,경상
2022041100100178,2022년 4월 11일 10시,월요일,전라북도 전주시 덕진구 덕진동1가,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,화물,남,49세,상해없음,자전거,여,20세,중상
2022041100100236,2022년 4월 11일 12시,월요일,전라북도 전주시 완산구 효자동1가,중상사고,0,1,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,75세,경상,승용,여,61세,중상
2022041100100270,2022년 4월 11일 13시,월요일,전라북도 전주시 완산구 효자동2가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,자전거,남,18세,경상,승용,남,20세,기타불명
2022041100100305,2022년 4월 11일 14시,월요일,전라북도 전주시 덕진구 여의동2가,중상사고,0,1,2,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,68세,중상,승용,여,49세,경상
2022041100100343,2022년 4월 11일 15시,월요일,전라북도 전주시 덕진구 팔복동1가,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,63세,상해없음,자전거,남,51세,중상
2022041100100383,2022년 4월 11일 16시,월요일,전라북도 전주시 완산구 효자동1가,경상사고,0,0,4,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,43세,상해없음,승용,여,33세,경상
2022041100100499,2022년 4월 11일 19시,월요일,전라북도 전주시 완산구 삼천동1가,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,20세,상해없음,이륜,남,40세,경상
2022041100100500,2022년 4월 11일 19시,월요일,전라북도 전주시 덕진구 송천동2가,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,42세,상해없음,보행자,여,55세,경상
2022041200100045,2022년 4월 12일 05시,화요일,전라북도 전주시 완산구 효자동1가,사망사고,1,0,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,77세,상해없음,보행자,남,88세,사망
2022041200100344,2022년 4월 12일 16시,화요일,전라북도 전주시 덕진구 금암동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,55세,상해없음,승용,남,29세,경상
2022041200100386,2022년 4월 12일 17시,화요일,전라북도 전주시 덕진구 덕진동1가,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,22세,상해없음,승용,남,25세,중상
2022041200100430,2022년 4월 12일 18시,화요일,전라북도 전주시 완산구 다가동3가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,상해없음,승용,여,48세,경상
2022041200100463,2022년 4월 12일 19시,화요일,전라북도 전주시 덕진구 덕진동1가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,20세,상해없음,보행자,남,19세,경상
2022041200100547,2022년 4월 12일 22시,화요일,전라북도 전주시 덕진구 만성동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,27세,상해없음,승용,여,56세,경상
2022041200100569,2022년 4월 12일 23시,화요일,전라북도 전주시 완산구 평화동2가,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,57세,상해없음,화물,남,50세,경상
2022041200100570,2022년 4월 12일 23시,화요일,전라북도 전주시 완산구 평화동1가,중상사고,0,1,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,중상,승용,남,58세,경상
2022041200100571,2022년 4월 12일 23시,화요일,전라북도 전주시 완산구 평화동2가,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,40세,경상
2022041300100126,2022년 4월 13일 09시,수요일,전라북도 전주시 완산구 태평동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,56세,상해없음,보행자,여,70세,중상
2022041300100127,2022년 4월 13일 09시,수요일,전라북도 전주시 덕진구 덕진동1가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,33세,경상
2022041300100173,2022년 4월 13일 11시,수요일,전라북도 전주시 완산구 평화동1가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,46세,상해없음,보행자,여,75세,중상
2022041300100559,2022년 4월 13일 23시,수요일,전라북도 전주시 완산구 효자동3가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,33세,상해없음,승용,남,37세,경상
2022041300100560,2022년 4월 13일 23시,수요일,전라북도 전주시 완산구 효자동2가,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,승용,여,38세,경상
2022041400100482,2022년 4월 14일 21시,목요일,전라북도 전주시 덕진구 인후동1가,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,이륜,남,38세,중상
2022041500100096,2022년 4월 15일 08시,금요일,전라북도 전주시 완산구 중노송동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,여,43세,경상
2022041500100228,2022년 4월 15일 12시,금요일,전라북도 전주시 완산구 중화산동1가,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,64세,상해없음,승용,남,46세,경상
2022041500100382,2022년 4월 15일 16시,금요일,전라북도 전주시 완산구 풍남동3가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,64세,상해없음,보행자,남,80세,중상
2022041500100416,2022년 4월 15일 17시,금요일,전라북도 전주시 덕진구 금암동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,50세,상해없음,승용,여,24세,경상
2022041500100521,2022년 4월 15일 19시,금요일,전라북도 전주시 완산구 효자동3가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,보행자,남,26세,경상
2022041600100075,2022년 4월 16일 08시,토요일,전라북도 전주시 덕진구 용정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,여,53세,경상
2022041600100097,2022년 4월 16일 09시,토요일,전라북도 전주시 완산구 서신동,중상사고,0,1,3,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,승용,남,60세,상해없음
2022041600100098,2022년 4월 16일 09시,토요일,전라북도 전주시 덕진구 호성동1가,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,남,61세,경상
2022041600100181,2022년 4월 16일 11시,토요일,전라북도 전주시 완산구 동완산동,경상사고,0,0,2,0,차대차 - 정면충돌,기타,포장 - 건조,맑음,교차로 - 교차로안,승용,남,35세,경상,승용,남,39세,경상
2022041600100182,2022년 4월 16일 11시,토요일,전라북도 전주시 완산구 효자동1가,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,63세,상해없음,승용,남,68세,경상
2022041600100411,2022년 4월 16일 16시,토요일,전라북도 전주시 완산구 삼천동1가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,자전거,남,21세,경상
2022041600100499,2022년 4월 16일 18시,토요일,전라북도 전주시 완산구 서신동,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,이륜,남,59세,중상
2022041600100585,2022년 4월 16일 21시,토요일,전라북도 전주시 덕진구 금암동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,65세,상해없음,보행자,여,69세,중상
2022041700100427,2022년 4월 17일 20시,일요일,전라북도 전주시 완산구 중화산동2가,경상사고,0,0,3,0,차대차 - 정면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,여,22세,상해없음,승용,여,64세,경상
